cohort_date,horizon_weeks,n_symbols,cohort_ret,bench_ret,alpha
2014-03-31,8,34,-0.0753754566782637,-0.04995182311476254,-0.025423633563501163
2014-03-31,10,34,-0.06995860249175753,-0.028889226972294124,-0.04106937551946341
2014-03-31,13,34,-0.022511112521979116,-0.003752725797454226,-0.01875838672452489
2014-06-30,8,33,0.15036003138662002,0.08259388026914372,0.0677661511174763
2014-06-30,10,33,0.18627329030249418,0.087644647397644,0.09862864290485018
2014-06-30,13,33,0.2020349449441717,0.05386331793887189,0.14817162700529982
2014-07-14,8,1,0.8650306748466257,0.07261654981833066,0.792414125028295
2014-07-14,10,1,1.1226993865030672,0.029612950548419503,1.0930864359546477
2014-07-14,13,1,1.3570552147239257,0.030807021135049295,1.3262481935888764
2014-08-26,8,1,-0.07948717948717954,-0.05648109878231011,-0.023006080704869425
2014-08-26,10,1,-0.08974358974358987,-0.04961370934410059,-0.04012988039948928
2014-08-26,13,1,-0.08974358974358987,-0.08929195943153267,-0.00045163031205719406
2014-09-30,8,36,0.007131491505872574,-0.02152638610554436,0.028657877611416933
2014-09-30,10,36,-0.030129291916533588,-0.0726285905143621,0.042499298597828514
2014-09-30,13,36,-0.06142337457169343,-0.1022545090180359,0.04083113444634247
2014-12-31,8,28,0.052342373422308866,0.07845976210985484,-0.02611738868754597
2014-12-31,10,28,0.032702932337685946,0.04629510840679574,-0.013592176069109792
2014-12-31,13,28,0.028369318689759705,0.025493466268350362,0.002875852421409343
2015-03-11,8,1,-0.273684210526316,-0.07182800831997815,-0.20185620220633782
2015-03-11,10,1,-0.24216524216524105,-0.03297302826746673,-0.20919221389777432
2015-03-11,13,1,-0.19669515669515547,-0.010553414941862349,-0.18614174175329312
2015-03-18,8,1,-0.07547169811320753,-0.0723370429252781,-0.003134655187929436
2015-03-18,10,1,-0.11792452830188671,-0.014463952443492079,-0.10346057585839463
2015-03-18,13,1,0.11320754716981152,0.024866938549803264,0.08834060862000825
2015-03-31,8,7,0.05864541999071837,0.04327472647106867,0.015370693519649703
2015-03-31,10,7,0.09218328873101901,0.06414094678206594,0.028042341948953067
2015-03-31,13,7,0.12079677862389465,0.13443289242102585,-0.0136361137971312
2015-06-10,8,1,-0.05303030303030276,0.05744643790280435,-0.11047674093310711
2015-06-10,10,1,-0.05303030303030276,0.006479707368054477,-0.05951001039835724
2015-06-10,13,1,-0.1212121212121211,-0.0035359693433199,-0.1176761518688012
2015-06-30,8,12,-0.019073297452279748,-0.106348537222831,0.08727523977055125
2015-06-30,10,12,0.07592984507338917,-0.03492117022173502,0.11085101529512419
2015-06-30,13,12,0.07998347856593375,-0.05127729533766123,0.13126077390359497
2015-08-03,8,1,-0.20000000000000007,-0.07921636832001566,-0.1207836316799844
2015-08-03,10,1,-0.11180124220582632,-0.03056754229084291,-0.08123369991498341
2015-08-03,13,1,-0.11641526172683503,0.003675324462237617,-0.12009058618907265
2015-09-17,8,1,-0.11188811188811176,0.07662494666477038,-0.18851305855288214
2015-09-17,10,1,-0.18181818181818188,0.04963732043806002,-0.2314555022562419
2015-09-17,13,1,-0.2097902097902098,0.026009813682264182,-0.23580002347247397
2015-09-30,8,7,0.1465045979755733,0.05875870894355195,0.08774588903202135
2015-09-30,10,7,0.13652577859307433,0.004549978671975152,0.13197579992109917
2015-09-30,13,7,0.1744043603416741,0.029877008389023185,0.1445273519526509
2015-10-07,8,2,0.08776010827271163,-0.008885898165881811,0.09664600643859345
2015-10-07,10,2,0.06659194721705297,-0.012112428179512524,0.0787043753965655
2015-10-07,13,2,0.04874386736592795,-0.0245181772693549,0.07326204463528285
2015-12-31,8,12,-0.015591933349682036,-0.00929140113638327,-0.006300532213298765
2015-12-31,10,12,-0.0015070778488879,-0.005543754209626273,0.004036676360738373
2015-12-31,13,12,0.026934449111675546,-0.011553805502305448,0.03848825461398099
2016-03-31,8,8,0.11785233576306271,0.1019564520152525,0.015895883747810216
2016-03-31,10,8,0.1866008834475147,0.11441146074623121,0.07218942270128348
2016-03-31,13,8,0.2682989865416354,0.15975909625458806,0.10853989028704736
2016-06-30,8,7,0.08069011978781863,0.04150191376965173,0.0391882060181669
2016-06-30,10,7,0.1074249615180517,0.05475595482870976,0.052669006689341935
2016-06-30,13,7,0.11862722582958364,0.08456963907253345,0.03405758675705019
2016-09-30,8,11,-0.043073389361355734,-0.014378837151648671,-0.028694552209707062
2016-09-30,10,11,-0.05135719910662918,-0.03304507605034046,-0.018312123056288716
2016-09-30,13,11,-0.028196306647272726,-0.030420136205212,0.0022238295579392747
2016-11-16,8,1,-0.15465116279069802,0.018321968573969727,-0.17297313136466774
2016-11-16,10,1,-0.1627906976744189,0.04236584642751251,-0.2051565441019314
2016-11-16,13,1,-0.16744186046511667,0.06265935369107622,-0.2301012141561929
2016-12-06,8,1,0.6310606060606061,0.07759136748069806,0.553469238579908
2016-12-06,10,1,0.6992424242424247,0.10092250072909792,0.5983199235133267
2016-12-06,13,1,0.603030303030303,0.09462923452393746,0.5084010685063656
2016-12-20,8,1,-0.009173088314285427,0.08236501373253269,-0.09153810204681812
2016-12-20,10,1,0.09762800089821466,0.08139920924757793,0.01622879165063673
2016-12-20,13,1,0.12186018080357153,0.08723930824253778,0.034620872561033744
2016-12-26,8,1,-0.14965986394557806,0.07297154502226566,-0.22263140896784372
2016-12-26,10,1,-0.0612244897959181,0.07888897275266049,-0.1401134625485786
2016-12-26,13,1,0.047619047619047894,0.09312400935919674,-0.04550496174014884
2016-12-28,8,1,0.14666666666666672,0.06633006782215523,0.0803365988445115
2016-12-28,10,1,0.20999999999999996,0.07749811605124335,0.13250188394875662
2016-12-28,13,1,0.17333333333333356,0.09713639788997752,0.07619693544335604
2017-01-03,8,6,-0.1349693664323819,0.0662638948825165,-0.20123326131489838
2017-01-03,10,6,-0.08320501140206069,0.0657281885686225,-0.1489331999706832
2017-01-03,13,6,-0.09700092998034794,0.07971607565363614,-0.17671700563398407
2017-03-31,8,10,0.13784410602777458,0.021472774847364873,0.11637133118040971
2017-03-31,10,10,0.19680071522761483,0.053245836275283454,0.14355487895233138
2017-03-31,13,10,0.2569979337459383,0.07754288324957437,0.17945505049636395
2017-05-05,8,1,-0.1071428571428572,0.07843055555555556,-0.18557341269841277
2017-05-05,10,1,-0.021428571428571352,0.08000000000000007,-0.10142857142857142
2017-05-05,13,1,-0.014285714285714124,0.09538888888888875,-0.10967460317460287
2017-05-23,8,1,0.42500000000000004,0.03584684113209091,0.38915315886790913
2017-05-23,10,1,0.6125,0.06192217888329532,0.5505778211167047
2017-05-23,13,1,0.7250000000000003,0.027438489465941407,0.6975615105340589
2017-06-30,8,8,-0.04407698370352339,-0.0062333380555591456,-0.03784364564796425
2017-06-30,10,8,-0.058246557821257386,0.027045475034450872,-0.08529203285570826
2017-06-30,13,8,-0.026029268265318123,0.033175782708926294,-0.059205050974244416
2017-10-02,8,5,0.10860846520925169,0.17000112187277971,-0.06139265666352803
2017-10-02,10,5,0.10392552665156359,0.14362464629844318,-0.039699119646879596
2017-10-02,13,5,0.23955085349658262,0.24125250863218772,-0.0017016551356051068
2017-10-05,8,1,0.005541445401408218,0.179700209877923,-0.1741587644765148
2017-10-05,10,1,-0.009466635873239815,0.1622145225587721,-0.17168115843201193
2017-10-05,13,1,0.013045486038731902,0.25759099884505043,-0.24454551280631853
2017-10-31,8,1,-0.07500000000000007,0.1536523026944392,-0.22865230269443926
2017-10-31,10,1,-0.09642857142857142,0.23986002293139674,-0.33628859435996816
2017-10-31,13,1,-0.09285714285714286,0.3197974393273457,-0.4126545821844886
2017-11-28,8,1,0.0940669767039104,0.18532527278715705,-0.09125829608324665
2017-11-28,10,1,0.039363627868715056,0.06664825065607038,-0.027284622787355328
2017-11-28,13,1,0.08830872945810042,0.1935806036909935,-0.10527187423289308
2018-01-02,8,8,0.22657350228298206,0.12892535424847118,0.09764814803451088
2018-01-02,10,8,0.30806595967526507,0.17734014882954896,0.1307258108457161
2018-01-02,13,8,0.3544063701761813,0.17800295248902853,0.17640341768715279
2018-01-05,8,1,0.0681818181818179,0.11915271811583472,-0.05097089993401682
2018-01-05,10,1,0.13131313131313105,0.15709277637880814,-0.025779645065677093
2018-01-05,13,1,0.28282828282828243,0.13887325334518352,0.1439550294830989
2018-03-01,8,1,-0.35782747603833853,-0.05872968927844846,-0.29909778675989007
2018-03-01,10,1,-0.30351437699680495,-0.03790139721632202,-0.2656129797804829
2018-03-01,13,1,-0.36741214057507987,-0.08339382858781663,-0.28401831198726324
2018-03-06,8,1,-0.24719101123595486,-0.08345160628051662,-0.16373940495543823
2018-03-06,10,1,-0.1685393258426966,-0.0711869248141106,-0.097352401028586
2018-03-06,13,1,-0.21910112359550551,-0.0725526426193217,-0.1465484809761838
2018-03-07,8,1,-0.18595041322314043,-0.044953518062323505,-0.14099689516081693
2018-03-07,10,1,-0.23140495867768585,-0.08746156474205669,-0.14394339393562916
2018-03-07,13,1,-0.28925619834710736,-0.06584791325769157,-0.2234082850894158
2018-03-21,8,1,-0.09174311926605527,-0.1320209345282889,0.04027781526223362
2018-03-21,10,1,-0.19266055045871566,-0.1330471368953957,-0.05961341356331995
2018-03-21,13,1,-0.25688073394495425,-0.15293835944448242,-0.10394237450047183
2018-04-02,8,13,-0.16831588683312088,-0.18833203800737072,0.020016151174249847
2018-04-02,10,13,-0.14538304867201635,-0.15116871829585232,0.005785669623835976
2018-04-02,13,13,-0.3008575499064576,-0.24837666407601466,-0.052480885830442914
2018-04-26,8,1,-0.10239999999999982,-0.05200696744061395,-0.050393032559385875
2018-04-26,10,1,-0.21800000000000008,-0.1241697452290258,-0.09383025477097429
2018-04-26,13,1,-0.15000000000000002,-0.09104569033171894,-0.05895430966828108
2018-07-02,8,15,0.10689650354192899,0.04726812014992343,0.05962838339200556
2018-07-02,10,15,0.11907427587658755,0.04002533917542106,0.07904893670116649
2018-07-02,13,15,0.23497334634347827,0.07563743863168448,0.1593359077117938
2018-09-25,8,1,-0.19047619047619047,-0.09074539446346241,-0.09973079601272805
2018-09-25,10,1,-0.24285714285714277,-0.0513485169281912,-0.19150862592895157
2018-09-25,13,1,-0.42857142857142855,-0.11160140095375659,-0.31697002761767196
2018-10-01,8,17,-0.07269458347761681,-0.09068201563857514,0.017987432160958328
2018-10-01,10,17,-0.050904713928502196,-0.05626530289866516,0.005360588970162963
2018-10-01,13,17,-0.11524976001052507,-0.1195896848590159,0.004339924848490828
2019-01-02,8,16,0.09022533614187403,0.11521166246145231,-0.024986326319578284
2019-01-02,10,16,0.09476289726043138,0.12396972245584514,-0.02920682519541376
2019-01-02,13,16,0.09546614906811303,0.10110456966638637,-0.005638420598273339
2019-04-01,8,10,0.03495700041507795,-0.0289824284543716,0.06393942886944956
2019-04-01,10,10,0.012935752814273616,-0.03532517981244876,0.048260932626722375
2019-04-01,13,10,0.020291274552561855,-0.01334304472297243,0.033634319275534286
2019-07-01,8,10,7.883748177606176e-05,0.017885067470303717,-0.017806229988527655
2019-07-01,10,10,-0.01680828718932218,0.004815608786155945,-0.021623895975478126
2019-07-01,13,10,0.056446834681694105,0.035190190656683384,0.02125664402501072
2019-09-30,8,12,-0.010448735281652086,-0.0202797623825961,0.009831027100944014
2019-09-30,10,12,-0.0340203244478472,-0.030605282170667047,-0.003415042277180154
2019-09-30,13,12,-0.06261479440003094,-0.03163883760134867,-0.030975956798682272
2019-12-31,8,10,0.0341550973411718,-0.07452731037783955,0.10868240771901136
2019-12-31,10,10,-0.1527907980555808,-0.22198982299503642,0.06919902493945562
2019-12-31,13,10,-0.17149480747823592,-0.20880550265871642,0.037310695180480496
2020-03-31,8,7,0.5728037390561589,0.3048012920169653,0.26800244703919357
2020-03-31,10,7,0.6395483488850796,0.30336739468401436,0.33618095420106525
2020-03-31,13,7,0.7541253644863738,0.27935338777111984,0.47477197671525395
2020-06-30,8,9,0.12692153427652159,0.05939814085394679,0.0675233934225748
2020-06-30,10,9,0.19110364004444055,0.07781992704003104,0.11328371300440951
2020-06-30,13,9,0.23705626448993408,0.09707796536219426,0.13997829912773982
2020-09-30,8,7,0.20772658733390487,0.10464974978181862,0.10307683755208624
2020-09-30,10,7,0.2846877763441513,0.1479435711050474,0.1367442052391039
2020-09-30,13,7,0.42268828587380397,0.21247003457761182,0.21021825129619215
2020-12-31,8,11,0.17692984444296195,0.058720682689084924,0.11820916175387702
2020-12-31,10,11,0.24591918002068863,0.08169440242057502,0.16422477760011361
2020-12-31,13,11,0.2994847651095686,0.11576544339460271,0.1837193217149659
2021-03-31,8,17,0.23315959682490134,0.11465957161082385,0.11850002521407749
2021-03-31,10,17,0.27395660392896526,0.14291949237897006,0.1310371115499952
2021-03-31,13,17,0.3631132975185908,0.18439031759887192,0.17872297991971886
2021-06-30,8,20,0.09638025314966384,-0.07028504490433429,0.16666529805399813
2021-06-30,10,20,0.1892201442209856,-0.04489723474495044,0.23411737896593604
2021-06-30,13,20,0.19668465389433995,-0.052294913208618676,0.24897956710295863
2021-09-30,8,13,0.12347974095987958,0.11828830305649518,0.005191437903384402
2021-09-30,10,13,0.07684963456779324,0.09382590942282776,-0.016976274855034515
2021-09-30,13,13,0.08072533445201581,0.10723067523061558,-0.02650534077859977
2021-12-31,8,17,0.17700427723590278,0.000513922631284025,0.17649035460461876
2021-12-31,10,17,0.16281738616547492,-0.002222548522305523,0.16503993468778044
2021-12-31,13,17,0.15480194250935173,-0.02871959847291561,0.18352154098226733
2022-03-31,8,22,-0.10160378562829252,-0.13367958985356698,0.032075804225274465
2022-03-31,10,22,-0.10685408973672751,-0.1754783366283551,0.06862424689162759
2022-03-31,13,22,-0.19807502595923207,-0.2083302617029118,0.01025523574367973
2022-06-30,8,23,0.12010888178532926,0.07621910487641959,0.043889776908909675
2022-06-30,10,23,0.08540124915213049,0.04343687374749505,0.041964375404635434
2022-06-30,13,23,-0.10709684999271189,-0.09281897127588501,-0.014277878716826883
2022-09-30,8,21,-0.15910787905286078,-0.1419031719532553,-0.017204707099605476
2022-09-30,10,21,-0.06955848365364638,-0.07092950331681547,0.0013710196631690902
2022-09-30,13,21,-0.08928803411597534,-0.11043096518889495,0.021142931072919605
2023-01-03,8,5,0.1002375732603582,-0.005805153750359393,0.1060427270107176
2023-01-03,10,5,0.06932410426965578,-0.010987642494492023,0.0803117467641478
2023-01-03,13,5,0.10870256547440738,0.024485103937158748,0.08421746153724863
2023-03-31,8,5,0.14275293950462126,0.00989066726780874,0.13286227223681252
2023-03-31,10,5,0.1484437080749248,0.049575443342350534,0.09886826473257426
2023-03-31,13,5,0.2839050035970313,0.0657311391644122,0.2181738644326191
2023-06-30,8,6,0.08638312309920793,0.056410576871574136,0.02997254622763379
2023-06-30,10,6,0.21145649740425718,0.11182131443160914,0.09963518297264803
2023-06-30,13,6,0.031826430878762156,-0.0018568444357158764,0.03368327531447803
2023-10-02,8,6,0.014344411047514272,-0.05816057130491237,0.07250498235242664
2023-10-02,10,6,0.037353529813306696,-0.025752001731227048,0.06310553154453374
2023-10-02,13,6,0.06031610944498881,-0.02036788573901749,0.08068399518400629
2024-01-02,8,9,0.17762009765476988,0.12216802742727872,0.05545207022749116
2024-01-02,10,9,0.13717883563580974,0.09785105856572307,0.03932777707008667
2024-01-02,13,9,0.1720080862530565,0.1158413741914961,0.0561667120615604
2024-04-01,8,6,0.15107056683202516,-0.01545040264685682,0.16652096947888198
2024-04-01,10,6,0.172786783272003,-0.001256320619264506,0.1740431038912675
2024-04-01,13,6,0.23176412816959205,0.0011860915163244279,0.23057803665326762
2024-07-01,8,10,0.12594155485521746,0.020293967606172636,0.10564758724904483
2024-07-01,10,10,0.10252963582119703,-0.0010282489478382617,0.1035578847690353
2024-07-01,13,10,0.11816749373155769,0.026527228669812608,0.09164026506174508
2024-09-30,8,12,-0.018617094834455516,-0.04133732937869772,0.022720234544242202
2024-09-30,10,12,0.025447679830419605,-0.01094771495566571,0.03639539478608532
2024-09-30,13,12,0.050721458766423255,-0.012360824261999803,0.06308228302842306
2024-12-31,8,11,0.06035965800294612,0.029942057815879775,0.030417600187066345
2024-12-31,10,11,0.04488013714899718,0.045666966639827056,-0.0007868294908298726
2024-12-31,13,11,-0.09151777123700901,-0.07770883657777994,-0.013808934659229069
